DATAFLOW,LAST UPDATE,freq,unit,language,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,ES,2019,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,ES,2020,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,ES,2021,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,EU27_2020,2013,0.0,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,EU27_2020,2014,0.0,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,EU27_2020,2015,0.0,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,EU27_2020,2016,0.0,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,EU27_2020,2017,0.0,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,EU27_2020,2018,0.0,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,EU27_2020,2019,0.0,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,EU27_2020,2020,0.0,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,EU27_2020,2021,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,EU28,2017,0.0,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,EU28,2018,0.0,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,FI,2013,,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,FI,2014,,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,FI,2015,,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,FI,2016,,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,FI,2017,,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,FI,2018,,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,FI,2019,,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,FI,2020,,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,FI,2021,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,FR,2013,,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,FR,2014,,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,FR,2015,,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,FR,2016,,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,FR,2017,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,FR,2018,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,FR,2019,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,FR,2020,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,FR,2021,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,HR,2012,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,HR,2013,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,HR,2014,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,HR,2015,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,HR,2016,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,HR,2017,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,HR,2018,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,HR,2019,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,HR,2020,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,HR,2021,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,HU,2012,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,HU,2013,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,HU,2014,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,HU,2015,0.1,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,HU,2016,0.1,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,HU,2017,0.1,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,HU,2018,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,HU,2019,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,HU,2020,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,HU,2021,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IE,2012,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IE,2013,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IE,2014,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IE,2015,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IE,2016,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IE,2017,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IE,2018,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IE,2019,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IE,2020,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IE,2021,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IS,2013,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IS,2014,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IS,2015,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IS,2016,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IS,2017,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IS,2018,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IS,2019,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IS,2020,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IT,2013,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IT,2014,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IT,2015,0.0,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IT,2016,0.0,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IT,2017,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IT,2018,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IT,2019,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IT,2020,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,IT,2021,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LI,2013,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LI,2014,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LI,2015,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LI,2016,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LI,2017,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LI,2018,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LI,2019,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LI,2020,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LI,2021,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LT,2013,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LT,2014,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LT,2015,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LT,2016,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LT,2017,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LT,2018,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LT,2019,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LT,2020,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LT,2021,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LU,2013,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LU,2014,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LU,2015,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LU,2016,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LU,2017,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LU,2018,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LU,2019,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LU,2020,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LU,2021,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LV,2012,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LV,2013,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LV,2014,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LV,2015,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LV,2016,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LV,2017,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LV,2018,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LV,2019,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LV,2020,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,LV,2021,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,MK,2013,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,MK,2014,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,MK,2015,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,MK,2016,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,MK,2017,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,MK,2018,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,MK,2019,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,MK,2020,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,MK,2021,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,MT,2013,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,MT,2014,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,MT,2015,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,MT,2016,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,MT,2017,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,MT,2018,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,MT,2019,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,MT,2020,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,MT,2021,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,NL,2013,,z
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,NL,2014,,z
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,NL,2015,,z
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,NL,2016,,z
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,NL,2017,,z
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,NL,2018,,z
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,NL,2019,,z
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,NL,2020,,z
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,NL,2021,,z
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,NO,2013,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,NO,2014,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,NO,2015,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,NO,2016,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,NO,2017,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,NO,2018,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,NO,2019,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,NO,2020,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,NO,2021,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,PL,2013,,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,PL,2014,,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,PL,2015,,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,PL,2016,,d
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,PL,2017,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,PL,2018,0.0,e
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,PL,2019,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,PL,2020,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,PL,2021,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,PT,2012,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,PT,2013,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,PT,2014,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,PT,2015,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,PT,2016,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,PT,2017,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,PT,2018,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,PT,2019,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,PT,2020,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,PT,2021,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,RO,2012,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,RO,2013,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,RO,2014,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,RO,2015,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,RO,2016,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,RO,2017,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,RO,2018,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,RO,2019,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,RO,2020,0.1,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,RO,2021,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,RS,2017,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SE,2013,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SE,2014,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SE,2015,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SE,2016,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SE,2017,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SE,2018,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SE,2019,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SE,2020,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SE,2021,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SI,2013,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SI,2014,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SI,2015,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SI,2016,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SI,2017,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SI,2018,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SI,2019,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SI,2020,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SI,2021,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SK,2013,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SK,2014,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SK,2015,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SK,2016,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SK,2017,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SK,2018,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SK,2019,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SK,2020,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED2,SK,2021,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED3,AT,2012,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED3,AT,2013,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED3,AT,2014,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED3,AT,2015,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED3,AT,2016,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED3,AT,2017,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED3,AT,2018,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED3,AT,2019,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED3,AT,2020,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED3,AT,2021,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED3,BA,2020,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED3,BE,2013,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED3,BE,2014,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED3,BE,2015,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED3,BE,2016,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED3,BE,2017,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED3,BE,2018,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED3,BE,2019,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED3,BE,2020,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED3,BE,2021,0.0,
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED3,BE_FRA,2013,,z
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED3,BE_FRA,2014,,z
ESTAT:EDUC_UOE_LANG01(1.0),05/06/23 11:00:00,A,PC,GRE,ED3,BE_FRA,2015,,z
